Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,4/27/2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Latin America & Caribbean,LCN,Population growth (annual %),SP.POP.GROW,,2.767574206,2.775646731,2.769115248,2.738760572,2.697505516,2.653314876,2.610772231,2.571376198,2.53356738,2.498792266,2.464933885,2.429054682,2.39840658,2.370794797,2.345000622,2.318980947,2.292346054,2.272253168,2.254401948,2.239752172,2.223383934,2.204270828,2.176351605,2.138486611,2.093976623,2.047280948,2.002079035,1.958354198,1.917242901,1.878469299,1.836098124,1.794078109,1.75548048,1.717994573,1.68122105,1.647579886,1.609680042,1.566052313,1.518645432,1.468109079,1.416703164,1.367875783,1.3239992,1.288455417,1.257942729,1.227922593,1.198894112,1.173893006,1.152299814,1.114531095,1.119708045,1.099109098,1.077965944,1.050408301,1.023051081,0.9951056791,0.9661925051,0.9325703733,0.9286470242,0.9179004306,
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,,2.3260996,2.35114278,2.384610155,2.429379578,2.47809861,2.530991449,2.570621459,2.577116396,2.543255218,2.485297025,2.420062614,2.370704893,2.348980771,2.363488676,2.40227552,2.446977046,2.483255922,2.510979204,2.52588514,2.532784924,2.538683363,2.549583455,2.565817273,2.588900745,2.6160968,2.638791599,2.65760595,2.680119615,2.707153782,2.733894458,2.76266833,2.780962147,2.772984341,2.733431524,2.674715541,2.608396169,2.552650974,2.518131241,2.511569354,2.522419316,2.53914835,2.546129378,2.536155464,2.504001121,2.458823019,2.410933818,2.373219179,2.351104287,2.349083843,2.36035174,2.373345445,2.381250257,2.386339257,2.386784024,2.383253268,2.378802213,2.373082302,2.362709288,2.346982603,2.327198075,
Low income,LIC,Population growth (annual %),SP.POP.GROW,,2.225300168,2.231198507,2.261011597,2.323712691,2.40544063,2.488266524,2.553438297,2.595189898,2.607551893,2.599499405,2.584945418,2.573939247,2.565596519,2.562803377,2.563043358,2.567907598,2.569220058,2.556823129,2.527418784,2.490534298,2.453636123,2.431613814,2.43537949,2.470760563,2.528462775,2.583959126,2.635076536,2.699693155,2.778609359,2.861233345,2.950394903,3.021012338,3.042582211,3.004814607,2.93135671,2.845907733,2.780799261,2.752157624,2.771183848,2.819903185,2.869636315,2.902248695,2.921828927,2.923843424,2.911941302,2.902342317,2.890790374,2.858827128,2.803212831,2.735101762,2.663346691,2.604624577,2.570393532,2.567137024,2.58488889,2.603277584,2.615567868,2.631386296,2.649713118,2.666922384,
Liechtenstein,LIE,Population growth (annual %),SP.POP.GROW,,2.353754417,2.37479722,2.421315183,2.485222907,2.564521723,2.74076729,2.718454055,2.7503299,2.580442179,2.388656176,2.144417824,1.968621333,1.784443942,1.866340263,1.943147242,2.098495803,2.141285517,2.092389009,1.963141311,1.628269068,1.33565601,1.152357242,0.9639442267,0.8844682133,0.9500384451,0.9701378105,1.021909339,1.072013125,1.109865768,1.191509405,1.297554267,1.314777617,1.461253096,1.417195336,1.530234267,1.51036002,1.506739065,1.48437302,1.4107901,1.270695956,1.076036579,1.014424075,0.8434156701,0.7928221545,0.7923467612,0.7375236105,0.6895400013,0.7130154985,0.7135663495,0.7613082128,0.838237151,0.8667799831,0.8836982258,0.7524408806,0.6587780239,0.5058583737,0.3975621457,0.298456437,0.268640368,0.3072602441,
Sri Lanka,LKA,Population growth (annual %),SP.POP.GROW,,2.373389052,2.350998894,2.342250848,2.354332613,2.375689815,2.399600452,2.404675403,2.373105225,2.296677852,2.19264251,2.077426675,1.976004937,1.902978577,1.868173763,1.857993289,1.856526061,1.842641516,1.806515056,1.740512888,1.656208416,1.563822445,1.484317643,1.431088704,1.413587119,1.418125174,1.427539844,1.422565373,1.397487142,1.345122044,1.272169144,1.204569699,1.140247175,1.054363556,0.9419852676,0.8170307316,0.6794470103,0.5624993064,0.5059913875,0.5302381443,0.6106336026,0.7117216224,0.793958951,0.8439575741,0.8449259121,0.8108255065,0.7695516415,0.7388719052,0.7128031999,0.6957531168,0.6845596028,0.6726892703,0.1298468104,0.7803014476,0.9332079426,0.9198110265,1.104983619,1.130220486,1.048392958,0.6118759458,0.5306265595,
Lower middle income,LMC,Population growth (annual %),SP.POP.GROW,,2.294105653,2.318525364,2.337296287,2.348737271,2.354516224,2.358971595,2.362688166,2.365751423,2.368157396,2.370271741,2.372744013,2.376187999,2.381447111,2.389736405,2.399552922,2.405836139,2.411586486,2.42436533,2.446147391,2.471140841,2.497288403,2.50581546,2.506719705,2.489112537,2.455846839,2.422209346,2.387122862,2.345000573,2.295829611,2.339182881,2.17388416,2.121677071,2.063718048,2.006950306,1.967175729,1.936178665,1.903396939,1.865622162,1.823569401,1.788600159,1.750615165,1.719468651,1.692554263,1.668726136,1.647331162,1.628194981,1.611036237,1.594804806,1.57933736,1.573690801,1.555626025,1.524936892,1.514144032,1.49547881,1.481902957,1.464549177,1.444733602,1.424763627,1.400757859,1.3765066,
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,,1.29963855,1.861456832,2.349444964,2.315639363,2.335515727,2.431961839,2.375088069,2.385174552,2.420197146,2.425191678,2.418237822,2.329421973,2.274958476,2.21005243,2.122022471,2.061371656,2.004709451,1.999604684,2.005580738,1.994074227,2.013348081,2.069238431,2.059089599,2.019597425,2.018647629,2.036008104,2.050466078,2.0286098,1.97657156,1.961005282,1.857939842,1.789544457,1.739588413,1.697515091,1.653202848,1.622438522,1.594432776,1.554109824,1.506055759,1.472216607,1.433524669,1.403120877,1.387018753,1.370881762,1.358625187,1.342639923,1.325783861,1.322410807,1.318400976,1.311739278,1.32439766,1.344702739,1.339453133,1.322964792,1.303834574,1.292705893,1.28803821,1.242038188,1.200372602,1.150943465,
Lesotho,LSO,Population growth (annual %),SP.POP.GROW,,1.849349457,1.886208495,1.929078453,1.977472195,2.031762099,2.091267428,2.151361519,2.199926127,2.234518688,2.262582875,2.276191699,2.299275689,2.365537252,2.484906361,2.632657787,2.779929531,2.891148024,2.942301593,2.917709767,2.844612838,2.763169777,2.689149825,2.605715104,2.512220841,2.417174157,2.303021744,2.198131493,2.144106964,2.157499008,2.207179074,2.250456305,2.255531219,2.216917937,2.122265798,1.982819386,1.862668297,1.730283525,1.486317633,1.105641574,0.6451783338,0.1441794032,-0.2905375706,-0.5670207799,-0.6163563655,-0.4916468094,-0.3101821632,-0.1512249025,0.01026658911,0.1511088938,0.2729753734,0.4109655109,0.5571355572,0.6697166826,0.7328170289,0.758719327,0.7755142093,0.7915899283,0.7997930181,0.8002699554,0.7960170622,
Late-demographic dividend,LTE,Population growth (annual %),SP.POP.GROW,,0.2171104489,1.332045812,2.330678454,2.239821217,2.253085181,2.434216969,2.307147085,2.318346974,2.380854266,2.376838862,2.361652406,2.185421756,2.069401555,1.928373665,1.738216617,1.605204532,1.47715153,1.452484555,1.445124247,1.397695889,1.413869542,1.528128037,1.503109392,1.427223427,1.449050139,1.513224117,1.573008347,1.555941596,1.480664017,1.384383306,1.300515516,1.075291413,1.117658424,1.078597705,1.105659981,0.9892603259,0.9650113662,0.9178699757,0.8466328659,0.7642489419,0.7211348158,0.6730102006,0.6536682236,0.6438095398,0.6455872628,0.6358651771,0.6183798274,0.6278791229,0.6264914233,0.5991598946,0.6377196284,0.7149588159,0.7116885804,0.6873875598,0.6509588498,0.6423146328,0.6527770995,0.5481039549,0.463304858,0.3526864414,
Lithuania,LTU,Population growth (annual %),SP.POP.GROW,,1.606574959,1.399730954,1.235633443,1.242699159,1.227445511,1.224197913,1.201180912,1.125231323,0.920478953,1.036281026,1.245582855,1.081907096,0.954349569,0.9037956492,0.8442847145,0.8148073017,0.7891478331,0.7269411555,0.5408612054,0.4510329412,0.5768222324,0.7033862634,0.8070197354,0.8290190188,0.8595911571,0.9650164726,1.041052831,1.063956866,0.7958834834,0.3679990303,0.1701168694,-0.1085863249,-0.4741075427,-0.6940039629,-0.7697280178,-0.7603434082,-0.7378303581,-0.7244362066,-0.7094892341,-0.7033854405,-0.824008723,-0.8027657107,-0.8122780974,-1.122991275,-1.628401126,-1.596378318,-1.187947957,-1.028483175,-1.110345754,-2.09694342,-2.258463899,-1.341201988,-1.012007368,-0.8598273431,-0.9407537966,-1.270694533,-1.398322201,-0.9541904592,-0.2647043549,0.02676675828,
Luxembourg,LUX,Population growth (annual %),SP.POP.GROW,,0.9115255365,1.224930819,1.039010665,1.11990125,1.137668698,0.7198762668,0.3289034046,0.2549025372,0.49008786,0.4938894667,0.9536569183,1.213040312,1.104666566,1.304058168,1.092447839,0.4949425192,0.173662847,0.1794391971,0.2342512691,0.3559809318,0.2947731355,0.08210742849,0.02653365208,0.1027856081,0.1932568187,0.4486709991,0.6480833935,0.7256145785,0.9726277461,1.251745707,1.33968317,1.328347571,1.342387029,1.361840137,1.404742464,1.361143941,1.253502484,1.243870803,1.350621285,1.344082996,1.190456345,1.047660816,1.21520088,1.421332565,1.530054663,1.595051918,1.544386847,1.787496632,1.85177523,1.825405804,2.222660503,2.4015419,2.311176253,2.356978705,2.359951181,2.155311988,2.430976418,1.928837514,1.96284492,1.666358674,
Latvia,LVA,Population growth (annual %),SP.POP.GROW,,1.483626751,1.333809317,1.335613098,1.3345686,1.122646396,0.7604997244,0.7854003684,0.9686466983,0.8380109691,0.6801325232,0.7274789646,0.8082502258,0.8373749152,0.8805735031,0.7742845401,0.6031534877,0.5683560017,0.5156750528,0.3210315407,0.2291111549,0.306890036,0.4616975904,0.5881731505,0.6278727721,0.6545933444,0.8117423909,1.02138562,1.017088826,0.5082722,-0.1427363976,-0.473114694,-1.376795066,-1.971932096,-1.673828701,-1.425810812,-1.126375096,-0.9967622888,-0.9429189371,-0.8139612039,-0.9639354071,-1.291486944,-1.161838224,-0.9664008012,-1.091312956,-1.080571457,-0.9172729575,-0.8161755066,-1.050939544,-1.651024968,-2.08130509,-1.820767002,-1.240359153,-1.071034803,-0.9417433542,-0.8186263409,-0.9138853322,-0.8862155733,-0.7791383962,-0.6952391401,-0.7012115707,
"Macao SAR, China",MAC,Population growth (annual %),SP.POP.GROW,,1.579286714,3.301574341,4.47147869,4.930048263,4.874194268,4.787027725,4.685640827,4.201153274,3.30733189,2.199542506,1.031249416,0.01004994825,-0.7363135049,-1.081368912,-1.094018156,-1.063864165,-1.011058697,-0.6332622616,0.1126186067,1.117164884,2.196749312,3.147105092,3.815138271,4.126816032,4.169100935,4.1820191,4.169023253,4.004955262,3.675380059,3.261600464,2.812474335,2.426330491,2.153521503,2.034829566,2.020710111,2.018060688,2.007544184,2.038856134,2.117933099,2.218111171,2.346416994,2.455180662,2.496141568,2.456343306,2.360180086,2.24057078,2.143709108,2.104151626,2.144599504,2.219482888,2.317356933,2.368817427,2.335999266,2.199856093,1.993351265,1.766586372,1.579113954,1.443960758,1.385627937,1.379473382,
St. Martin (French part),MAF,Population growth (annual %),SP.POP.GROW,,2.48302597,2.031281137,2.446531131,2.900804738,3.853206641,4.461706549,5.148578923,5.378916127,5.012780993,4.406156838,4.085703859,3.487668583,3.417225361,3.562168312,4.168815467,5.209216149,6.190574809,6.012877358,4.37136709,2.538500217,-1.168933778,-3.555252125,-0.9119333657,8.886797774,19.92358958,27.44693773,28.04103157,23.4759953,16.41812051,9.29875192,2.873734016,-1.945374701,-5.232607876,-5.837092035,-4.165327409,-1.720424905,0.2083179088,1.760699652,2.644722691,2.849974686,3.103239725,3.509247513,3.627637004,3.470505554,3.158672419,2.84368439,2.516314222,2.03244554,1.346640334,0.538941034,-0.3491800491,-1.179122749,-1.508127128,-1.214209961,-0.4256923919,0.5450059371,1.398893802,1.882682617,1.961107678,1.7140817,
Morocco,MAR,Population growth (annual %),SP.POP.GROW,,3.051901736,2.978680953,2.886818112,2.77476008,2.652600702,2.533918664,2.427824348,2.334638613,2.258058247,2.197616309,2.139747349,2.094057253,2.084121519,2.116192076,2.175771131,2.23743142,2.288330824,2.333904416,2.370292048,2.394953979,2.420214242,2.432674755,2.406310528,2.333804769,2.231330571,2.116300937,2.011466643,1.927526741,1.873404742,1.838166675,1.809377452,1.769663302,1.71133142,1.62791471,1.529674203,1.431555412,1.34609997,1.27406672,1.220031747,1.18140367,1.148669497,1.121336092,1.107816942,1.109602877,1.123877555,1.139824824,1.158607462,1.190234661,1.236207263,1.289207437,1.346582673,1.393575462,1.415268431,1.403841627,1.3688207,1.325902165,1.286961299,1.250762951,1.221178705,1.195920777,
Monaco,MCO,Population growth (annual %),SP.POP.GROW,,1.555007699,1.003148677,0.5280483184,0.3060281262,0.2278345961,0.05580477061,-0.04292398229,0.01287912939,0.2272582073,0.5935749252,0.9913655163,1.373268389,1.633228038,1.558662882,1.49507102,1.261697138,1.122075123,1.07513415,1.147094379,1.358619396,1.520970078,1.719177299,1.643852967,1.484073738,1.133462882,0.7393876756,0.3642240222,0.2603276116,0.2630636457,0.4221857757,0.6637117588,0.7732690494,0.9532770009,0.9607046373,0.9645798789,0.8747544926,0.8575748329,0.9105153477,0.8897361108,0.9752515407,1.008952881,1.011069001,1.03112456,1.065388286,1.018704701,1.020132026,0.9750779452,0.9685305734,1.035923822,1.089913658,1.161472699,1.197519967,1.199610885,1.134492557,1.074061203,0.9156582388,0.8422534162,0.7525271001,0.7340758537,0.7083432208,
Moldova,MDA,Population growth (annual %),SP.POP.GROW,,2.369505377,2.239593881,2.080344373,1.965814132,1.821818583,1.684854546,1.554136155,1.429093123,1.408957471,1.389381359,1.402727744,1.415253944,1.364015496,1.283496468,1.113498505,1.009962979,0.8489985877,0.8119188262,0.8053797607,0.8873241287,0.9670479112,1.015515467,1.033905788,1.023325474,0.956940743,0.8923488718,0.8569459113,0.7404452311,0.5721351612,0.4066730949,0.2161955685,0.05399273363,-0.1349860816,-0.2976730529,-0.4046259237,-0.2002473075,-0.3698453278,-0.04037572993,-0.1570239716,-0.2033649525,-0.2236248446,-0.2315815218,-0.28158449,-0.2474530225,-0.2433231743,-0.277937548,-0.2317189598,-0.1903719759,-0.12623185,-0.09986320724,-0.05781882664,-0.01311351356,-0.02679188215,-0.06095553409,-0.7878483617,-1.148202158,-1.691932579,-1.718541419,-1.609507557,-1.683107025,
Madagascar,MDG,Population growth (annual %),SP.POP.GROW,,2.406274274,2.438382777,2.469435784,2.499256438,2.528591952,2.556256003,2.584123722,2.615343072,2.650469466,2.687509208,2.72321986,2.754983033,2.78265495,2.804342986,2.822113893,2.836815389,2.849680158,2.860087664,2.868035656,2.873102936,2.881153758,2.887222016,2.883537866,2.868579579,2.84859862,2.827671875,2.815784412,2.820936113,2.846655494,2.886365332,2.924088655,2.957869702,2.996051382,3.038651956,3.081095325,3.121682651,3.151795207,3.162018875,3.148896243,3.119689066,3.085863855,3.053517441,3.019927879,2.986659731,2.953918279,2.921148079,2.88822135,2.85566479,2.823462089,2.792676494,2.761903386,2.733954122,2.713238551,2.701012271,2.69413798,2.688176654,2.679809997,2.669517227,2.65644588,2.640873227,
Maldives,MDV,Population growth (annual %),SP.POP.GROW,,2.694989145,2.749732609,2.741777007,2.66760711,2.497086179,2.327868433,2.212592025,2.219307735,2.417467991,2.721506729,3.076956316,3.333504617,3.46822414,3.389058842,3.214935005,2.993208534,2.848839866,2.828419044,2.98118419,3.206853579,3.446561469,3.613543871,3.702200304,3.672339652,3.594487743,3.485041725,3.387369736,3.276853161,3.150705501,3.02847366,2.907677099,2.801815844,2.641805702,2.437526266,2.212826452,1.961404882,1.781261366,1.731835326,1.873600613,2.124807294,2.444151684,2.713717398,2.84706245,2.796519375,2.643809007,2.437173727,2.318936617,2.439188448,2.853937529,3.432026358,3.957242404,4.305019516,4.518603431,4.568339978,4.472098055,4.426900708,4.300062714,3.815493316,2.91480812,1.789130121,
Middle East & North Africa,MEA,Population growth (annual %),SP.POP.GROW,,2.71721315,2.761004612,2.752171188,2.777887962,2.788413714,2.793226761,2.85431664,2.810612638,2.806522129,2.797875621,2.769357508,2.744420932,2.78969852,2.806217412,2.852531593,2.904058603,2.952753692,3.020894858,3.124461327,3.221536891,3.305451392,3.369013372,3.386648585,3.343222009,3.286984245,3.206760724,3.12638349,3.020685419,2.887306288,3.56967834,2.687156772,1.766105571,2.428403455,2.306851091,2.770260839,2.077687877,2.003327825,1.930234306,1.908498944,1.903479018,1.893405622,1.887684697,1.90814046,1.958782527,2.024553009,2.09567066,2.152598628,2.181104079,2.179617831,2.126041021,2.07939031,2.037274876,1.990273548,1.940567243,1.889677163,1.830406882,1.771829051,1.739241512,1.722874822,1.715067032,
Mexico,MEX,Population growth (annual %),SP.POP.GROW,,3.112632111,3.105979265,3.103582008,3.107576186,3.113864409,3.114546262,3.106921285,3.094473082,3.076781259,3.052888231,3.027489602,2.994810898,2.944638251,2.874440397,2.791826423,2.704741065,2.623132429,2.551807771,2.49446591,2.446184842,2.400447869,2.35088894,2.296378947,2.234967712,2.169696824,2.103986642,2.042142793,1.986009216,1.937088899,1.893130261,1.852437377,1.810739904,1.764757146,1.712694597,1.65760764,1.605740156,1.559445941,1.516078031,1.476209111,1.441096704,1.403959868,1.373020858,1.363780231,1.381468932,1.415816979,1.456213238,1.486063532,1.495369098,1.476755803,1.438140669,1.39478997,1.355294426,1.315557607,1.277686366,1.241164502,1.203259506,1.16396695,1.126414791,1.091366887,1.058240034,
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,,2.569936255,3.209111112,3.563457454,3.65050741,3.365815481,3.144125029,3.031957679,3.122157796,3.374863479,3.884420269,4.370104701,4.721316785,4.82890099,4.545289356,4.187484407,3.718271294,3.446766131,3.296706858,3.518359336,3.857723605,4.19229778,4.438493994,4.548437603,4.712188144,4.719481849,4.790649027,4.749618101,4.461672055,3.859507697,3.089662681,2.37917314,1.71851226,1.183015715,0.7716797255,0.47681578,0.1366648063,-0.1386468294,-0.1924431944,0.123047627,0.6642178376,1.28617248,1.844356041,2.073151645,1.87330035,1.42347915,0.9151403241,0.5026349672,0.2138809499,0.1583334405,0.188250393,0.2887896767,0.3320501832,0.3889309316,0.4381513547,0.4553908783,0.4845147409,0.5700678788,0.6164961783,0.6467433787,0.6831403437,
Middle income,MIC,Population growth (annual %),SP.POP.GROW,,1.23966068,1.837266328,2.355253134,2.315109607,2.330927007,2.428264235,2.363368712,2.371348861,2.407836275,2.413669167,2.407197717,2.313200865,2.255628612,2.186520421,2.09249364,2.027299906,1.966536882,1.961702508,1.96987797,1.959922034,1.982902419,2.04406472,2.03284999,1.988012606,1.98278779,1.997259603,2.008887398,1.980588005,1.918774148,1.895584663,1.777797497,1.698163328,1.641642012,1.597890558,1.554450561,1.526629632,1.500322146,1.45787361,1.403134741,1.361100131,1.313413434,1.275813271,1.254587807,1.234678243,1.220117419,1.201238117,1.181516262,1.178386138,1.176902026,1.173915986,1.192747484,1.21902249,1.214982972,1.195471908,1.170782962,1.154686009,1.146230339,1.091470865,1.040911131,0.9814944758,
North Macedonia,MKD,Population growth (annual %),SP.POP.GROW,,1.266705342,1.282624818,1.323136317,1.391929263,1.473848596,1.579979999,1.664403347,1.654974186,1.528030065,1.325278138,1.082218234,0.8826549372,0.7974609459,0.8666678513,1.037415699,1.242986024,1.387760877,1.427844767,1.324109232,1.122846577,0.8962920833,0.7041751302,0.5429558172,0.4325052646,0.3601162552,0.3024385323,0.2382020798,0.1619946861,0.06787946571,-0.03230588138,-0.1460826895,-0.2333021229,-0.2333436674,-0.116548337,0.07798290017,0.3112243557,0.3726759132,0.5321169925,0.4780034271,0.4554487021,0.4201686854,-0.726260079,0.3269641874,0.2843337383,0.2118741177,0.1654614718,0.1631329322,0.1632580781,0.1841580247,0.2110737751,0.1718713464,0.1216142658,0.1448700835,0.166476984,0.1331658847,0.1093002864,0.09703419529,0.08263629013,0.02297183841,-0.2006640468,
Mali,MLI,Population growth (annual %),SP.POP.GROW,,1.106038521,1.104271493,1.1134012,1.135323497,1.169514185,1.202564321,1.240143786,1.299640789,1.384307433,1.483881496,1.592254001,1.688690085,1.753189442,1.776824777,1.773282763,1.750009853,1.736404048,1.754750302,1.817914203,1.903943689,2.018951987,2.105539614,2.095894987,1.964548792,1.76514212,1.53283848,1.365646707,1.346709326,1.522869111,1.827214108,2.172847408,2.457034219,2.64086603,2.689545597,2.650891703,2.594100589,2.576791163,2.602952627,2.688980415,2.811854042,2.927153388,3.017351964,3.100320169,3.173637317,3.233033028,3.29427272,3.337340341,3.329120338,3.261128285,3.15863382,3.044613109,2.952508522,2.90104517,2.901941159,2.935998977,2.975435448,2.999198671,3.008065228,2.996255353,2.971042774,
Malta,MLT,Population growth (annual %),SP.POP.GROW,,-0.3988958956,-0.4159291215,-0.4176663199,-0.4038526769,-0.7655689293,-1.135658893,-1.164751899,-1.178478406,-1.176099803,-0.5437034565,0.016519369,-0.08262414747,-0.08269247143,-0.06752775846,0.7343925798,0.5088568938,0.3903755953,1.040919904,1.013602381,1.048602675,0.7353402328,2.144977411,1.409482493,0.02087376372,1.75674825,1.670898162,0.6886072482,0.8210392893,0.9732945823,0.9783136993,2.695092892,1.031640278,0.998755132,0.9352639193,0.6971430066,0.6565245336,0.7567926865,0.6499362789,0.592860774,0.6452672309,0.7511064982,0.7455069211,0.6577323344,0.6716284545,0.6374369182,0.3643369472,0.3487550824,0.6506554606,0.753906931,0.4911828107,0.4237008852,0.8992092119,1.404050276,1.996754408,2.386395363,2.288615441,2.738662856,3.491955403,3.931356319,2.211207678,
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,,2.160240604,2.164616621,2.181431581,2.214886114,2.257716875,2.300603187,2.33365332,2.353755923,2.357564614,2.349470832,2.336652698,2.324110826,2.311450762,2.300100299,2.288647759,2.271390353,2.249506552,2.22943419,2.21242006,2.194641443,2.173902115,2.143484953,2.097743116,2.033684899,1.955846776,1.881742196,1.807579016,1.714227344,1.598176151,1.471389564,1.333757148,1.213640722,1.145038641,1.143885151,1.187335681,1.246380171,1.285274038,1.288647647,1.241634325,1.159579233,1.076005878,1.005080954,0.9321695312,0.8594146728,0.7905374556,0.7147399339,0.6478425636,0.61910701,0.6402976046,0.6950089539,0.7673617315,0.8263194913,0.8497722982,0.8227041654,0.7620123239,0.6894741299,0.6339008851,0.6084516811,0.6256954047,0.6719333276,
Middle East & North Africa (excluding high income),MNA,Population growth (annual %),SP.POP.GROW,,2.659052396,2.657004882,2.663412343,2.681391562,2.704889976,2.73478923,2.756399801,2.753408787,2.719974977,2.670319744,2.619586574,2.586885055,2.581243527,2.609507564,2.661994827,2.710478103,2.755186495,2.819894168,2.90672918,3.001323499,3.090711618,3.155241685,3.182876812,3.166647898,3.117197917,3.058850446,2.995391274,2.910835518,2.804786592,3.590941498,2.582168391,2.467573517,2.354901376,2.246221231,2.14388122,2.044679899,1.955259128,1.866328317,1.822048589,1.796828777,1.779360451,1.764419897,1.755939846,1.752742701,1.753829663,1.756790855,1.76193674,1.773084695,1.784800069,1.797754247,1.813587697,1.825599049,1.823769759,1.804613195,1.774381588,1.73595751,1.699849231,1.690628027,1.697824853,1.717973155,
Montenegro,MNE,Population growth (annual %),SP.POP.GROW,,2.173759257,2.298183662,2.136174232,1.612149735,0.8728396762,0.01747810018,-0.6906142973,-1.021852112,-0.8034415821,-0.1819162537,0.5919134357,1.221726016,1.603638911,1.624172144,1.39767834,1.10551247,0.9033172623,0.8018684656,0.8544251783,1.003961057,1.186938495,1.295577453,1.270428519,1.067109566,0.7484188722,0.3813347033,0.07122560146,-0.1202740946,-0.1387168422,-0.03281275407,0.1208098858,0.232144827,0.2714400618,0.1995810934,0.05281657157,-0.1159714372,-0.2430106978,-0.3052955833,-0.4193256158,-0.0279740187,0.4023632483,0.4007507723,0.3991511688,0.1772164756,0.1479292621,0.1242998128,0.1381103477,0.1774758667,0.2145292959,0.1832399064,0.1050417722,0.084147408,0.09759963668,0.09702201133,0.05611072449,0.02314253077,0.0112479071,-0.02346135315,-0.03198701258,-0.116139361,
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,,2.75261935,2.924299977,3.024994565,3.035891341,2.989076324,2.923197634,2.872819636,2.850097757,2.867036395,2.904252938,2.945131714,2.964706617,2.951000235,2.900060276,2.825688579,2.747835452,2.681834054,2.63448331,2.607987328,2.598056385,2.562322907,2.520751765,2.526529573,2.591973658,2.678794223,2.792443105,2.845218341,2.733965083,2.425052313,1.994635558,1.534721746,1.146599977,0.8743055824,0.7605781007,0.7662822535,0.8041497956,0.8242394828,0.8493444624,0.8690441949,0.8877551288,0.9207849718,0.9733864928,1.038440317,1.112926502,1.195955262,1.275265878,1.357180504,1.457433181,1.57927987,1.709741268,1.838034251,1.942526347,2.000774358,2.003813593,1.964248313,1.913419217,1.861598041,1.795910204,1.718532829,1.633813327,
Northern Mariana Islands,MNP,Population growth (annual %),SP.POP.GROW,,2.601145513,1.885844777,1.455159064,1.768798162,2.22914335,2.844047885,3.312824626,3.454111509,3.577590989,3.30796084,3.202029604,3.376744449,3.105971859,2.414409893,1.656058666,0.7147420294,0.1662621339,0.7810471265,3.070972005,6.155693869,8.827313099,10.41874369,11.50736425,11.9598693,11.90373475,11.98893695,11.63234596,10.24308207,7.752341503,4.950951709,1.969462233,-0.4058630149,-1.539559443,-0.8823199331,1.120220411,3.525367749,5.195387838,5.721058045,4.850350492,3.219067188,1.496071852,0.1593407401,-0.7871755753,-1.239663774,-1.218080393,-1.175824919,-1.207924607,-1.081623131,-0.7848222979,-0.412333594,0.07778930604,0.5409959741,0.8799968789,0.9356304685,0.8606462919,0.728795895,0.6492838137,0.5923749273,0.5679144464,0.5994615843,
Mozambique,MOZ,Population growth (annual %),SP.POP.GROW,,2.164979454,2.224985867,2.267280395,2.286858926,2.291321786,2.295833254,2.304637127,2.310405119,2.313415909,2.317422869,2.299782296,2.28695933,2.32729604,2.434863343,2.573385299,2.705155014,2.781533431,2.779569332,2.682591432,2.514445906,2.403272847,2.296355522,2.029790848,1.566054001,1.009949135,0.3455294929,-0.1735735564,-0.2219669319,0.3751145703,1.406143423,2.589792039,3.523394656,4.010560001,3.937204869,3.517968172,3.035293557,2.699559006,2.50995972,2.526580218,2.676367826,2.83851478,2.932468525,2.976706819,2.953464901,2.887890657,2.820124865,2.775211787,2.745465575,2.736960831,2.743656742,2.749317443,2.753163164,2.769044762,2.798573225,2.834746761,2.872081035,2.900672261,2.913618318,2.907001146,2.886830354,
Mauritania,MRT,Population growth (annual %),SP.POP.GROW,,2.921359592,2.93774038,2.956020199,2.975713001,2.997391739,3.015812972,3.02935101,3.031368611,3.026145363,3.012099677,2.996485627,2.983337435,2.971007876,2.961788173,2.954474095,2.945093891,2.932078173,2.925247516,2.926152807,2.928932788,2.932729993,2.929202507,2.907989343,2.864760009,2.80845741,2.750809163,2.70019861,2.659924078,2.631576771,2.61178932,2.599059855,2.587556571,2.575154686,2.558795104,2.543717466,2.529511611,2.524524646,2.541830356,2.584943131,2.644053515,2.707576499,2.762404365,2.805846357,2.832846138,2.849284649,2.859011053,2.869945896,2.884601295,2.905321134,2.926972492,2.945321255,2.95452102,2.949209845,2.927190867,2.893699093,2.855988065,2.819234622,2.780088631,2.741483436,2.702227925,
